Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (deg),Power_Deviation_kW,Capacity_Factor
2018-01-23 05:50:00,0.0,8.01678276062011,1539.62211512014,19.7489204406738,-1539.6221,0.0
2018-01-23 06:00:00,0.0,8.96405887603759,2120.84736238423,24.6913795471191,-2120.8474,0.0
2018-01-23 06:10:00,0.0,7.57486581802368,1296.75736705766,29.2523002624511,-1296.7574,0.0
2018-01-23 06:20:00,0.0,7.32102298736572,1167.30960124355,26.5514602661132,-1167.3096,0.0
2018-01-23 06:30:00,0.0,7.28021001815795,1147.28871487636,26.1190490722656,-1147.2887,0.0
2018-01-23 06:40:00,0.0,7.51073694229125,1263.51222680365,28.1735591888427,-1263.5122,0.0
2018-01-23 06:50:00,0.0,6.77464818954467,917.689768647932,26.6590404510498,-917.6898,0.0
2018-01-23 07:00:00,0.0,7.38744688034057,1200.40727871551,26.870319366455,-1200.4073,0.0
2018-01-23 07:10:00,0.0,8.68585109710693,1943.77570450813,27.1648807525634,-1943.7757,0.0
2018-01-23 07:20:00,0.0,8.06414318084716,1566.94007955476,29.4704895019531,-1566.9401,0.0
2018-01-23 07:30:00,0.0,8.23845195770263,1669.36073661303,28.1963691711425,-1669.3607,0.0
2018-01-23 07:40:00,0.0,8.26156044006347,1683.14863379735,30.7629108428955,-1683.1486,0.0
2018-01-23 07:50:00,35.715518951416,8.41508865356445,1775.89819469713,31.2916107177734,-1740.1827,0.009921
2018-01-23 08:00:00,187.618103027343,10.9185695648193,3242.92739175305,22.4667797088623,-3055.3093,0.052116
2018-01-23 08:10:00,193.35530090332,10.2925796508789,2961.00601117831,24.509199142456,-2767.6507,0.05371
2018-01-23 08:20:00,172.922698974609,9.7607717514038,2634.15690710322,24.4146194458007,-2461.2342,0.048034
2018-01-23 08:30:00,261.980590820312,10.5749797821044,3100.79220826264,23.7484302520751,-2838.8116,0.072772
2018-01-23 08:40:00,155.7958984375,9.35851955413818,2377.19410354324,23.3566493988037,-2221.3982,0.043277
2018-01-23 08:50:00,121.010398864746,8.43222904205322,1786.37057511023,24.3038501739501,-1665.3602,0.033614
2018-01-23 09:00:00,151.622100830078,8.52264976501464,1841.97916711166,22.7741794586181,-1690.3571,0.042117
2018-01-23 09:10:00,263.114685058593,9.7986831665039,2660.44001266753,22.9170398712158,-2397.3253,0.073087
2018-01-23 09:20:00,269.465698242187,9.89809703826904,2727.09638236781,23.6632003784179,-2457.6307,0.074852
2018-01-23 09:30:00,146.92919921875,8.29679584503173,1704.26160416832,25.0993900299072,-1557.3324,0.040814
2018-01-23 09:40:00,175.74690246582,8.59385108947753,1886.17616663223,25.6650009155273,-1710.4293,0.048819
2018-01-23 09:50:00,206.819595336914,8.69769477844238,1951.22883314337,24.047679901123,-1744.4092,0.05745
2018-01-23 10:00:00,11.4660701751708,5.23081302642822,394.792761567768,25.5908107757568,-383.3267,0.003185
2018-01-23 10:10:00,0.0,5.07171487808227,353.81497082607,26.7584209442138,-353.815,0.0
2018-01-23 10:20:00,91.6740264892578,8.52394294738769,1842.77876867609,15.9293098449707,-1751.1047,0.025465
2018-01-23 10:30:00,151.334594726562,8.14893913269042,1616.40649069642,19.4518203735351,-1465.0719,0.042037
2018-01-23 10:40:00,205.846603393554,8.56748962402343,1869.77250485706,18.5785198211669,-1663.9259,0.05718
2018-01-23 10:50:00,5.4643530845642,6.91337776184082,977.466480794157,18.8703804016113,-972.0021,0.001518
2018-01-23 11:00:00,11.1063299179077,7.38992595672607,1201.6550504807,14.2574796676635,-1190.5487,0.003085
2018-01-23 11:10:00,179.070693969726,8.59488677978515,1886.82157832327,12.340160369873,-1707.7509,0.049742
2018-01-23 11:20:00,249.047393798828,9.20865440368652,2279.27631409254,12.2039604187011,-2030.2289,0.06918
2018-01-23 11:30:00,285.799011230468,9.42768955230712,2422.53014652712,12.0467500686645,-2136.7311,0.079389
2018-01-23 11:40:00,272.699798583984,8.68530654907226,1943.43322695794,13.2429599761962,-1670.7334,0.07575
2018-01-23 11:50:00,320.362396240234,9.2457103729248,2303.44030566201,11.228099822998,-1983.0779,0.08899
2018-01-23 12:00:00,267.157287597656,8.67272663116455,1935.52644182327,14.2400102615356,-1668.3692,0.07421
2018-01-23 12:10:00,202.496307373046,7.9563570022583,1505.10402460075,19.3470001220703,-1302.6077,0.056249
2018-01-23 12:20:00,340.409301757812,8.93351459503173,2101.22184535132,20.5672492980957,-1760.8125,0.094558
2018-01-23 12:30:00,301.866394042968,8.32735157012939,1722.6560658396,23.314640045166,-1420.7897,0.083852
2018-01-23 12:40:00,243.318801879882,7.89266014099121,1469.13976714296,21.9738597869873,-1225.821,0.067589
2018-01-23 12:50:00,349.315185546875,9.26482486724853,2315.91799955447,21.0527591705322,-1966.6028,0.097032
2018-01-23 13:00:00,240.053497314453,8.12932300567626,1604.90144597972,23.072919845581,-1364.8479,0.066682
2018-01-23 13:10:00,383.754791259765,9.68026161193847,2576.72306014568,22.1053104400634,-2192.9683,0.106599
2018-01-23 13:20:00,419.884613037109,9.88712978363037,2719.90172945873,26.4549598693847,-2300.0171,0.116635
2018-01-23 13:30:00,336.126403808593,8.47900867462158,1815.06503439744,25.1299705505371,-1478.9386,0.093368
2018-01-23 13:40:00,340.555114746093,8.78726387023925,2007.85592437558,26.4622993469238,-1667.3008,0.094599
2018-01-23 13:50:00,298.947509765625,8.06400966644287,1566.86274897078,28.547550201416,-1267.9152,0.083041
2018-01-23 14:00:00,309.944213867187,8.1800947189331,1634.75405964315,27.4116096496582,-1324.8098,0.086096
2018-01-23 14:10:00,409.492614746093,8.92230415344238,2094.02909861957,27.1777801513671,-1684.5365,0.113748
2018-01-23 14:20:00,467.788513183593,9.44717407226562,2435.31269641682,28.5717906951904,-1967.5242,0.129941
2018-01-23 14:30:00,388.260589599609,8.28607463836669,1697.82618318845,27.6763000488281,-1309.5656,0.10785
2018-01-23 14:40:00,328.168304443359,8.38947391510009,1760.29068404265,29.7092494964599,-1432.1224,0.091158
2018-01-23 14:50:00,240.596206665039,7.44249582290649,1228.32998471603,26.45871925354,-987.7338,0.066832
2018-01-23 15:00:00,338.0703125,8.34522247314453,1733.45035416624,24.0053405761718,-1395.38,0.093908
2018-01-23 15:10:00,357.772888183593,8.42412376403808,1781.41562300697,23.5849609375,-1423.6427,0.099381
2018-01-23 15:20:00,440.974914550781,8.98663997650146,2135.38179865759,23.542179107666,-1694.4069,0.122493
2018-01-23 15:30:00,435.666809082031,8.93618583679199,2102.93656836208,22.750389099121,-1667.2698,0.121019
2018-01-23 15:40:00,371.244995117187,8.47029685974121,1809.70887995458,22.5830898284912,-1438.4639,0.103124
2018-01-23 15:50:00,314.267913818359,7.68491601943969,1355.05679034121,24.2301998138427,-1040.7889,0.087297
2018-01-23 16:00:00,102.829696655273,6.42799186706542,778.110661421739,28.2556896209716,-675.281,0.028564
2018-01-23 16:10:00,0.0,6.46745491027832,793.319177373873,29.0559101104736,-793.3192,0.0
2018-01-23 16:20:00,274.614501953125,7.64093685150146,1331.5735235054,26.7710494995117,-1056.959,0.076282
2018-01-23 16:30:00,352.457000732421,7.99770021438598,1528.6799794709,27.9567604064941,-1176.223,0.097905
2018-01-23 16:40:00,371.73941040039,7.98017501831054,1518.66424284325,26.1997299194335,-1146.9248,0.103261
2018-01-23 16:50:00,388.75048828125,8.20776653289794,1651.1253588808,23.0599994659423,-1262.3749,0.107986
2018-01-23 17:00:00,336.581512451171,8.0542287826538,1561.20258524952,22.9574794769287,-1224.6211,0.093495
2018-01-23 17:10:00,295.278198242187,7.65851497650146,1340.9304393725,21.7911205291748,-1045.6522,0.082022
2018-01-23 17:20:00,318.232391357421,7.85369396209716,1447.35955185754,22.7313995361328,-1129.1272,0.088398
2018-01-23 17:30:00,198.98860168457,7.08461713790893,1054.53954253938,24.9845695495605,-855.5509,0.055275
2018-01-23 17:40:00,302.170593261718,7.80627107620239,1421.0850308275,25.9766693115234,-1118.9144,0.083936
2018-01-23 17:50:00,152.800399780273,6.41222810745239,772.083329066145,25.9822196960449,-619.2829,0.042445
2018-01-23 18:00:00,210.67430114746,6.92209386825561,981.30034689515,26.6361408233642,-770.626,0.058521
2018-01-23 18:10:00,338.853790283203,7.96156311035156,1508.06285389775,26.6808891296386,-1169.2091,0.094126
2018-01-23 18:20:00,448.997985839843,8.65271759033203,1922.9701945539,25.5891990661621,-1473.9722,0.124722
2018-01-23 18:30:00,487.1953125,8.80916309356689,2021.76818646441,25.8840503692626,-1534.5729,0.135332
2018-01-23 18:40:00,362.515197753906,7.71479082107543,1371.14615134187,26.9060592651367,-1008.631,0.100699
2018-01-23 18:50:00,413.906707763671,8.02532482147216,1544.53239436451,26.7714099884033,-1130.6257,0.114974
2018-01-23 19:00:00,517.039672851562,8.93250846862792,2100.57607468664,27.7739295959472,-1583.5364,0.143622
2018-01-23 19:10:00,563.60888671875,8.80669498443603,2020.1989676307,26.7794799804687,-1456.5901,0.156558
2018-01-23 19:20:00,698.687377929687,9.42684364318847,2421.97530473956,27.1741008758544,-1723.2879,0.19408
2018-01-23 19:30:00,772.543029785156,10.0518703460693,2823.93409330071,28.086009979248,-2051.3911,0.214595
2018-01-23 19:40:00,660.190673828125,9.44023418426513,2430.75935878519,28.8698501586914,-1770.5687,0.183386
2018-01-23 19:50:00,785.366577148437,10.0294599533081,2810.28375780181,28.0434207916259,-2024.9172,0.218157
2018-01-23 20:00:00,723.63427734375,9.80108737945556,2662.0905540621,27.9496097564697,-1938.4563,0.20101
2018-01-23 20:10:00,824.304870605468,10.3873901367187,3010.37880045145,27.8680400848388,-2186.0739,0.228974
2018-01-23 20:20:00,775.194091796875,10.2846403121948,2956.75608446169,28.0909690856933,-2181.562,0.215332
2018-01-23 20:30:00,577.198974609375,8.69956684112548,1952.40767105981,33.3779602050781,-1375.2087,0.160333
2018-01-23 20:40:00,534.490112304687,8.64382553100585,1917.39813768683,33.4317283630371,-1382.908,0.148469
2018-01-23 20:50:00,633.010681152343,9.34467220306396,2368.1272701934,32.5856018066406,-1735.1166,0.175836
2018-01-23 21:00:00,539.300476074218,8.562912940979,1866.92938099435,32.6596488952636,-1327.6289,0.149806
2018-01-23 21:10:00,849.400329589843,10.1403503417968,2876.3254053948,34.1865997314453,-2026.9251,0.235945
2018-01-23 21:20:00,803.519714355468,9.37858390808105,2390.33740339406,32.3554611206054,-1586.8177,0.2232
2018-01-23 21:30:00,633.208923339843,8.70477867126464,1955.69065268873,32.3210296630859,-1322.4817,0.175891
2018-01-23 21:40:00,595.684387207031,8.35916423797607,1741.88956773048,33.3318290710449,-1146.2052,0.165468
2018-01-23 21:50:00,518.3076171875,8.11302852630615,1595.37256469854,31.768440246582,-1077.0649,0.143974
2018-01-23 22:00:00,632.474487304687,8.75986194610595,1990.48417174084,32.8297080993652,-1358.0097,0.175687
2018-01-23 22:10:00,628.722778320312,8.77611637115478,2000.78391201669,33.0503387451171,-1372.0611,0.174645
2018-01-23 22:20:00,488.480712890625,7.7799367904663,1406.60719798062,32.1112899780273,-918.1265,0.135689
2018-01-23 22:30:00,731.173828125,9.1736192703247,2256.46369771133,32.6204299926757,-1525.2899,0.203104
2018-01-23 22:40:00,838.256103515625,9.43118953704833,2424.82592351175,31.6317806243896,-1586.5698,0.232849
2018-01-23 22:50:00,669.626403808593,8.55506134033203,1862.05513508027,26.1836204528808,-1192.4287,0.186007
2018-01-23 23:00:00,503.593505859375,7.87082910537719,1456.91629113141,26.6082096099853,-953.3228,0.139887
2018-01-23 23:10:00,966.931213378906,10.0196695327758,2804.27144708339,26.197919845581,-1837.3402,0.268592
2018-01-23 23:20:00,808.718017578125,9.52660274505615,2460.8252002132,26.2977695465087,-1652.1072,0.224644
2018-01-23 23:30:00,752.469177246093,9.16701507568359,2252.16736168179,26.7817401885986,-1499.6982,0.209019
2018-01-23 23:40:00,861.844116210937,9.53034400939941,2463.74733262389,26.2579803466796,-1601.9032,0.239401
2018-01-23 23:50:00,721.272094726562,8.47133922576904,1810.34944765072,26.8295402526855,-1089.0774,0.200353
2018-01-24 00:00:00,802.475280761718,8.97261428833007,2126.35159733819,26.8401699066162,-1323.8763,0.22291
2018-01-24 00:10:00,893.031311035156,9.07787609100341,2194.31090431509,26.7779903411865,-1301.2796,0.248064
2018-01-24 00:20:00,1141.15905761718,10.2191095352172,2920.98358640321,27.0370998382568,-1779.8245,0.316989
2018-01-24 00:30:00,981.346130371093,9.45510864257812,2440.51932669609,28.0406799316406,-1459.1732,0.272596
2018-01-24 00:40:00,1009.81701660156,9.29978466033935,2338.76077036094,25.9002609252929,-1328.9438,0.280505
2018-01-24 00:50:00,884.019226074218,9.66652297973632,2566.69949477875,26.4694309234619,-1682.6803,0.245561
2018-01-24 01:00:00,0.0,9.16872215270996,2253.27777296274,32.1967506408691,-2253.2778,0.0
2018-01-24 01:10:00,0.0,8.31889152526855,1717.55530216628,29.5102596282958,-1717.5553,0.0
2018-01-24 01:20:00,0.0,8.13870429992675,1610.39909828238,29.457139968872,-1610.3991,0.0
2018-01-24 01:30:00,0.0,7.38186120986938,1197.59921644087,24.4573593139648,-1197.5992,0.0
2018-01-24 01:40:00,0.0,7.1418490409851,1081.1434844852,24.1265106201171,-1081.1435,0.0
2018-01-24 01:50:00,0.0,7.44168996810913,1227.91794984611,21.8302097320556,-1227.9179,0.0
2018-01-24 02:00:00,0.0,7.77460193634033,1403.68418598706,20.1931495666503,-1403.6842,0.0
2018-01-24 02:10:00,0.0,8.06457042694091,1567.1875493894,22.2722702026367,-1567.1875,0.0
2018-01-24 02:20:00,0.0,7.99549722671508,1527.41919623029,22.4332599639892,-1527.4192,0.0
2018-01-24 02:30:00,0.0,8.22618675231933,1662.0617849137,25.5354099273681,-1662.0618,0.0
2018-01-24 02:40:00,0.0,8.99109077453613,2138.24905779996,26.883430480957,-2138.2491,0.0
2018-01-24 02:50:00,0.0,8.34066867828369,1730.69729701032,28.6911697387695,-1730.6973,0.0
2018-01-24 03:00:00,0.0,9.36453914642333,2381.13658337197,27.2192401885986,-2381.1366,0.0
2018-01-24 03:10:00,217.568298339843,9.70313930511474,2593.2694024755,29.3891792297363,-2375.7011,0.060436
2018-01-24 03:20:00,0.0,9.17793369293212,2259.27111209085,28.4191398620605,-2259.2711,0.0
2018-01-24 03:30:00,0.0,9.69645977020263,2588.45708258769,34.0411186218261,-2588.4571,0.0
2018-01-24 03:40:00,0.0,9.66735458374023,2567.30808919248,27.2804203033447,-2567.3081,0.0
2018-01-24 03:50:00,0.0,9.49782085418701,2468.55785424986,26.86323928833,-2468.5579,0.0
2018-01-24 04:00:00,91.6498870849609,9.94071388244628,2754.6851764261,28.4211902618408,-2663.0353,0.025458
2018-01-24 04:10:00,1.35959994792938,10.0114498138427,2799.20064948408,24.3016891479492,-2797.841,0.000378
2018-01-24 04:20:00,0.0,8.8663682937622,2058.22626724226,27.3048191070556,-2058.2263,0.0
2018-01-24 04:30:00,0.0,9.15191745758056,2242.35049027078,28.0863990783691,-2242.3505,0.0
2018-01-24 04:40:00,0.0,9.0782880783081,2194.57770324674,23.9822597503662,-2194.5777,0.0
2018-01-24 04:50:00,0.0,9.20424270629882,2276.40184465552,23.2677593231201,-2276.4018,0.0
2018-01-24 05:00:00,0.0,9.3525161743164,2373.26285751463,25.6904697418212,-2373.2629,0.0
2018-01-24 05:10:00,0.0,9.44371032714843,2433.04002488671,27.4129695892333,-2433.04,0.0
2018-01-24 05:20:00,0.0,9.24344635009765,2301.96295976474,29.2136192321777,-2301.963,0.0
2018-01-24 05:30:00,0.0,10.3461198806762,2989.19802370894,27.6039199829101,-2989.198,0.0
2018-01-24 05:40:00,0.0,9.43661212921142,2428.38311311097,30.2320194244384,-2428.3831,0.0
2018-01-24 05:50:00,0.0,9.82372283935546,2677.53589596416,31.6428909301757,-2677.5359,0.0
2018-01-24 06:00:00,183.951507568359,10.6258897781372,3123.72009427491,29.8219108581542,-2939.7686,0.051098
2018-01-24 06:10:00,0.0,9.88589191436767,2719.08722090713,31.4454898834228,-2719.0872,0.0
2018-01-24 06:20:00,0.0,9.7310733795166,2613.22875508032,30.7003803253173,-2613.2288,0.0
2018-01-24 06:30:00,0.0,8.80933284759521,2021.87612743679,27.3082103729248,-2021.8761,0.0
2018-01-24 06:40:00,0.0,8.86226844787597,2055.60792085893,30.2987594604492,-2055.6079,0.0
2018-01-24 07:00:00,0.0,10.1374998092651,2874.67448639275,23.2947006225585,-2874.6745,0.0
2018-01-24 07:10:00,0.0,9.56850814819335,2493.26642344629,26.7639999389648,-2493.2664,0.0
2018-01-24 07:20:00,0.0,9.3486042022705,2370.7014838494,28.4936904907226,-2370.7015,0.0
2018-01-24 07:30:00,0.0,9.19191455841064,2268.37215798232,29.8633193969726,-2268.3722,0.0
2018-01-24 07:40:00,0.0,9.55949783325195,2486.34449037945,25.697769165039,-2486.3445,0.0
2018-01-24 07:50:00,0.0,9.04095077514648,2170.42310925509,26.5679092407226,-2170.4231,0.0
2018-01-24 08:00:00,0.0,9.74486541748046,2622.98511100466,27.855390548706,-2622.9851,0.0
2018-01-24 08:10:00,0.0,9.51362991333007,2450.65327813802,22.8550300598144,-2450.6533,0.0
2018-01-24 08:20:00,0.0,10.1290798187255,2869.78370020902,31.1316604614257,-2869.7837,0.0
2018-01-24 08:30:00,0.0,9.20896434783935,2279.47827973634,27.4565696716308,-2279.4783,0.0
2018-01-24 08:40:00,0.0,10.2243003845214,2923.86267961918,29.0469207763671,-2923.8627,0.0
2018-01-24 09:40:00,0.0,10.771240234375,3185.54960846875,35.7031707763671,-3185.5496,0.0
2018-01-24 09:50:00,0.0,10.2225503921508,2922.89293003664,33.2882690429687,-2922.8929,0.0
2018-01-24 10:00:00,0.0,10.1501598358154,2881.98807956704,35.9637107849121,-2881.9881,0.0
2018-01-24 10:10:00,0.0,9.90150070190429,2729.32130434401,28.3251209259033,-2729.3213,0.0
2018-01-24 10:20:00,0.0,9.85037040710449,2695.50143215246,30.6079406738281,-2695.5014,0.0
2018-01-24 10:30:00,0.0,9.30855846405029,2344.49768520121,31.5580806732177,-2344.4977,0.0
2018-01-24 10:40:00,0.0,9.55111217498779,2479.87619991442,32.9094810485839,-2479.8762,0.0
2018-01-24 10:50:00,0.0,10.8173503875732,3204.06879404482,31.8354206085205,-3204.0688,0.0
2018-01-24 11:00:00,0.0,10.2699604034423,2948.85033339452,28.1982307434082,-2948.8503,0.0
2018-01-24 11:20:00,0.0,9.63161754608154,2540.93678469889,30.8393402099609,-2540.9368,0.0
2018-01-24 11:30:00,0.0,9.7932424545288,2656.69772378883,29.1685009002685,-2656.6977,0.0
2018-01-24 11:40:00,0.0,9.47032356262207,2450.50517861423,29.78782081604,-2450.5052,0.0
2018-01-24 11:50:00,0.0,9.29473876953125,2335.46214377796,23.2333393096923,-2335.4621,0.0
2018-01-24 12:00:00,0.0,9.95378017425537,2763.02732776104,23.1127109527587,-2763.0273,0.0
2018-01-24 12:10:00,0.0,9.6454963684082,2551.23141698258,22.1421909332275,-2551.2314,0.0
2018-01-24 12:20:00,0.0,9.68559455871582,2580.59628798643,21.3208599090576,-2580.5963,0.0
2018-01-24 12:30:00,0.0,10.6611099243164,3139.19130615491,19.7860603332519,-3139.1913,0.0
2018-01-24 12:40:00,0.0,9.13583946228027,2231.90374564113,24.0254592895507,-2231.9037,0.0
2018-01-24 12:50:00,0.0,9.9806900024414,2780.03701941652,23.9108009338378,-2780.037,0.0
2018-01-24 13:10:00,0.0,10.4523801803588,3042.7779782295,35.2499809265136,-3042.778,0.0
2018-01-24 14:00:00,0.0,10.5831899642944,3104.53526583103,26.2701301574707,-3104.5353,0.0
2018-01-24 14:10:00,0.0,11.0458297729492,3288.38416598562,24.2584991455078,-3288.3842,0.0
2018-01-24 14:20:00,0.0,10.1163501739501,2862.34910084614,28.9134101867675,-2862.3491,0.0
2018-01-24 14:30:00,0.0,9.56574153900146,2491.14415176297,27.2039699554443,-2491.1442,0.0
2018-01-24 14:40:00,0.0,10.3823699951171,3007.82771177187,26.3994903564453,-3007.8277,0.0
2018-01-24 14:50:00,0.0,11.1125202178955,3310.73932005357,28.0311794281005,-3310.7393,0.0
2018-01-24 15:50:00,0.0,9.66874122619628,2568.32234351125,35.5110702514648,-2568.3223,0.0
2018-01-24 16:30:00,0.0,10.5197801589965,3075.16694873119,34.1530418395996,-3075.1669,0.0
2018-01-24 16:50:00,0.0,10.0222301483154,2805.84680469471,28.1900596618652,-2805.8468,0.0
2018-01-24 17:00:00,0.0,10.4154996871948,3024.53444741824,35.5889816284179,-3024.5344,0.0
2018-01-24 17:20:00,0.0,10.8781099319458,3227.68715080681,32.1640815734863,-3227.6872,0.0
2018-01-24 17:30:00,0.0,11.4451103210449,3407.95818379912,29.145580291748,-3407.9582,0.0
2018-01-24 17:40:00,0.0,10.1753196716308,2896.38065735052,30.4193096160888,-2896.3807,0.0
2018-01-24 17:50:00,0.0,9.62811374664306,2538.32713709978,30.5967998504638,-2538.3271,0.0
2018-01-24 18:00:00,0.0,9.76545333862304,2637.42871106384,28.4072895050048,-2637.4287,0.0
2018-01-24 20:10:00,0.0,9.4642629623413,2446.5271999051,34.2068710327148,-2446.5272,0.0
2018-01-24 20:20:00,0.0,10.2201795578002,2921.5777165499,33.8207817077636,-2921.5777,0.0
2018-01-24 20:30:00,0.0,10.8038301467895,3198.69231669415,32.6781196594238,-3198.6923,0.0
2018-01-24 21:00:00,0.0,10.3435297012329,2987.85279440492,35.2741889953613,-2987.8528,0.0
2018-01-24 22:20:00,0.0,9.4935712814331,2465.76746530772,31.6485691070556,-2465.7675,0.0
2018-01-24 22:30:00,0.0,9.37800979614257,2389.96123651207,30.8760509490966,-2389.9612,0.0
2018-01-24 22:40:00,0.0,10.3021097183227,2966.0836706446,34.6241798400878,-2966.0837,0.0
2018-01-24 23:00:00,0.0,10.0406303405761,2817.10715243321,31.1014804840087,-2817.1072,0.0
2018-01-24 23:10:00,0.0,10.3264398574829,2978.92969687101,34.2880897521972,-2978.9297,0.0
2018-01-24 23:40:00,0.0,10.1811895370483,2899.71142309455,33.5321502685546,-2899.7114,0.0
2018-01-24 23:50:00,0.0,10.0798501968383,2840.75954385962,32.1688995361328,-2840.7595,0.0
2018-01-25 00:20:00,0.0,10.5410995483398,3085.15927361834,32.9462585449218,-3085.1593,0.0
2018-01-25 00:50:00,0.0,10.6534795761108,3135.86639136874,35.9960594177246,-3135.8664,0.0
2018-01-25 01:40:00,0.0,10.2261800765991,2924.90330546196,35.1565513610839,-2924.9033,0.0
2018-01-25 02:10:00,0.0,11.2259101867675,3346.50583973325,24.116039276123,-3346.5058,0.0
2018-01-25 02:20:00,0.0,10.5284099578857,3079.22621781543,34.1116218566894,-3079.2262,0.0
2018-01-25 03:00:00,0.0,8.81276607513427,2024.05952573497,32.060791015625,-2024.0595,0.0
2018-01-25 04:20:00,0.0,8.10063362121582,1588.14131379929,33.4495506286621,-1588.1413,0.0
2018-01-25 05:10:00,0.0,11.0276899337768,3282.13107065883,35.1790618896484,-3282.1311,0.0
2018-01-25 05:30:00,0.0,11.2453203201293,3352.35098012438,35.977180480957,-3352.351,0.0
2018-01-25 05:40:00,0.0,10.3805704116821,3006.91151256044,31.3361701965332,-3006.9115,0.0
2018-01-25 05:50:00,0.0,10.8183603286743,3204.46863076465,33.7476692199707,-3204.4686,0.0
2018-01-25 07:20:00,0.0,10.2013101577758,2911.05127209091,30.5350399017333,-2911.0513,0.0
2018-01-25 07:30:00,0.0,9.72397232055664,2608.180251472,32.464298248291,-2608.1803,0.0
2018-01-25 07:40:00,0.0,9.87541770935058,2712.17532351981,33.1087188720703,-2712.1753,0.0
2018-01-25 07:50:00,0.0,10.6164798736572,3119.53275538981,32.7548904418945,-3119.5328,0.0
2018-01-25 08:00:00,0.0,10.8939599990844,3233.70354715425,35.0141983032226,-3233.7035,0.0
2018-01-25 08:20:00,0.0,9.57037830352783,2494.69946819293,30.7720298767089,-2494.6995,0.0
2018-01-25 08:30:00,0.0,8.67859554290771,1939.21400345722,31.8885192871093,-1939.214,0.0
2018-01-25 08:40:00,0.0,10.9105596542358,3239.94085600458,35.2392692565917,-3239.9409,0.0
2018-01-25 08:50:00,0.0,10.9265098571777,3245.87312580245,35.2624702453613,-3245.8731,0.0
2018-01-25 09:20:00,0.0,10.9106502532958,3239.97472055647,32.0934104919433,-3239.9747,0.0
2018-01-25 09:30:00,0.0,9.19714927673339,2271.78117686796,31.059700012207,-2271.7812,0.0
2018-01-25 09:40:00,0.0,9.28387546539306,2328.36236426839,35.8528213500976,-2328.3624,0.0
2018-01-25 10:00:00,0.0,9.12610721588134,2225.58409313998,29.7921504974365,-2225.5841,0.0
2018-01-25 10:10:00,0.0,8.73474502563476,1974.59751044714,30.4247303009033,-1974.5975,0.0
2018-01-25 10:20:00,0.0,9.38337707519531,2393.47816119596,31.3111991882324,-2393.4782,0.0
2018-01-25 10:30:00,0.0,9.9557466506958,2764.2781142319,34.9357299804687,-2764.2781,0.0
2018-01-25 10:40:00,0.0,8.94275474548339,2107.15461644805,33.6991004943847,-2107.1546,0.0
2018-01-25 10:50:00,0.0,10.1784696578979,2898.16933842736,29.0065593719482,-2898.1693,0.0
2018-01-25 11:00:00,0.0,9.66972637176513,2569.04251820817,33.1451606750488,-2569.0425,0.0
2018-01-25 11:10:00,0.0,9.19193744659423,2268.38706186548,32.068790435791,-2268.3871,0.0
2018-01-25 11:20:00,0.0,8.50647544860839,1831.98826198821,33.6019897460937,-1831.9883,0.0
2018-01-25 11:30:00,0.0,9.01404953002929,2153.05201376024,25.9373798370361,-2153.052,0.0
2018-01-25 11:40:00,0.0,10.0949602127075,2849.74617586683,32.3072204589843,-2849.7462,0.0
2018-01-25 11:50:00,0.0,8.33736515045166,1728.70117185274,33.4550399780273,-1728.7012,0.0
2018-01-25 12:00:00,0.0,8.73814487457275,1976.74586217281,31.9106998443603,-1976.7459,0.0
2018-01-25 12:10:00,0.0,9.24086761474609,2300.28040661214,35.9808006286621,-2300.2804,0.0
2018-01-25 12:20:00,0.0,9.14502143859863,2237.86879895675,28.6490993499755,-2237.8688,0.0
2018-01-25 12:30:00,0.0,10.0629501342773,2830.62558731539,28.6665000915527,-2830.6256,0.0
2018-01-25 12:40:00,0.0,9.74934864044189,2626.14257494001,29.9559593200683,-2626.1426,0.0
2018-01-25 12:50:00,0.0,9.35339164733886,2373.83611239465,28.6772499084472,-2373.8361,0.0
2018-01-25 13:00:00,0.0,9.10743618011474,2213.4685385155,32.8806800842285,-2213.4685,0.0
2018-01-25 13:20:00,0.0,8.82939052581787,2034.64064573335,31.1034507751464,-2034.6406,0.0
2018-01-25 13:30:00,0.0,10.1248703002929,2867.33058730329,32.8726081848144,-2867.3306,0.0
2018-01-25 13:50:00,0.0,10.0914297103881,2847.65265223813,34.9374504089355,-2847.6527,0.0
2018-01-25 14:00:00,0.0,10.1054801940917,2855.96186553222,33.1215209960937,-2855.9619,0.0
2018-01-25 14:10:00,0.0,9.68456554412841,2579.84969882394,32.7985687255859,-2579.8497,0.0
2018-01-25 14:20:00,0.0,10.2682399749755,2947.919754922,34.6403884887695,-2947.9198,0.0
2018-01-25 14:30:00,0.0,9.09931945800781,2208.2052093957,31.415470123291,-2208.2052,0.0
2018-01-25 14:40:00,0.0,10.4916400909423,3061.79263773489,35.4172782897949,-3061.7926,0.0
2018-01-25 16:20:00,0.0,8.27946090698242,1693.86118787545,35.4612998962402,-1693.8612,0.0
2018-01-25 16:30:00,0.0,8.83889865875244,2040.69872135135,33.5995407104492,-2040.6987,0.0
2018-01-25 16:40:00,0.0,8.60426139831542,1892.66677285331,34.2027511596679,-1892.6668,0.0
2018-01-25 16:50:00,0.0,7.41450023651123,1214.07309452411,34.7583312988281,-1214.0731,0.0
